ID,Athlete_ID,Name,Sex,Age,Height,Weight,Country_Code,Region,Games,Year,Season,City,Sport,Event,Medal
46036,65818,Perrine Laffont,F,15,162.0,50.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Womens Moguls,
46037,65921,Maxime Laheurte,M,28,173.0,59.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Normal Hill   10 km Individual,
46038,65921,Maxime Laheurte,M,28,173.0,59.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Large Hill   10 km Individual,
46039,65921,Maxime Laheurte,M,28,173.0,59.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Team,
46040,65946,Krista Lhteenmki,F,23,160.0,57.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 10 kilometres,
46041,65946,Krista Lhteenmki,F,23,160.0,57.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 30 kilometres,
46042,65946,Krista Lhteenmki,F,23,160.0,57.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 15 km Skiathlon,
46043,65946,Krista Lhteenmki,F,23,160.0,57.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 4 x 5 kilometres Relay,Silver
46044,65987,Igor Laikert,M,22,186.0,87.0,BIH,Europe,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Downhill,
46045,65987,Igor Laikert,M,22,186.0,87.0,BIH,Europe,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Super G,
46046,65987,Igor Laikert,M,22,186.0,87.0,BIH,Europe,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Giant Slalom,
46047,65987,Igor Laikert,M,22,186.0,87.0,BIH,Europe,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Slalom,
46048,65987,Igor Laikert,M,22,186.0,87.0,BIH,Europe,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Combined,
46049,66029,Szandra Lajtos,F,27,170.0,63.0,HUN,Europe,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Womens 3000 metres Relay,
46050,66048,Andr Lakos,M,34,201.0,108.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,
46051,66120,Kim Lamarre,F,25,165.0,54.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Womens Slopestyle,Bronze
46052,66128,Maria Teresa Sullivan Lamb,F,28,168.0,59.0,USA,North America,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 5000 metres,
46053,66154,Michael Lambert,M,27,178.0,76.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Mens Parallel Giant Slalom,
46054,66154,Michael Lambert,M,27,178.0,76.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Mens Parallel Slalom,
46055,66163,Thomas Lambert,M,29,182.0,75.0,SUI,Europe,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Mens Aerials,
46056,66206,Adam Lamhamedi,M,18,170.0,76.0,MAR,Africa,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Giant Slalom,
46057,66206,Adam Lamhamedi,M,18,170.0,76.0,MAR,Africa,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Slalom,
46058,66233,Jocelyne Nicole Lamoureux,F,24,168.0,70.0,USA,North America,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Womens Ice Hockey,Silver
46059,66235,Monique Edith Lamoureux,F,24,168.0,70.0,USA,North America,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Womens Ice Hockey,Silver
46060,66238,Thomas Lamparter,M,35,183.0,98.0,SUI,Europe,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Mens Four,
46061,66268,Ronan Lamy Chappuis,M,20,180.0,62.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Ski Jumping,Ski Jumping Mens Normal Hill Individual,
46062,66268,Ronan Lamy Chappuis,M,20,180.0,62.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Ski Jumping,Ski Jumping Mens Large Hill Individual,
46063,66269,Jason Grgory Lamy Chappuis,M,27,178.0,65.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Normal Hill   10 km Individual,
46064,66269,Jason Grgory Lamy Chappuis,M,27,178.0,65.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Large Hill   10 km Individual,
46065,66269,Jason Grgory Lamy Chappuis,M,27,178.0,65.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Team,
46066,66305,Dominik Landertinger,M,26,188.0,75.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 10 kilometres Sprint,Silver
46067,66305,Dominik Landertinger,M,26,188.0,75.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 12.5 kilometres Pursuit,
46068,66305,Dominik Landertinger,M,26,188.0,75.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 15 kilometres Mass Start,
46069,66305,Dominik Landertinger,M,26,188.0,75.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 20 kilometres,
46070,66305,Dominik Landertinger,M,26,188.0,75.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 4 x 7.5 kilometres Relay,Bronze
46071,66307,Gabriel Ingemar John Landeskog,M,21,185.0,99.0,SWE,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,Silver
46072,66322,Jitka Landov,F,23,170.0,57.0,CZE,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 7.5 kilometres Sprint,
46073,66322,Jitka Landov,F,23,170.0,57.0,CZE,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 10 kilometres Pursuit,
46074,66322,Jitka Landov,F,23,170.0,57.0,CZE,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 15 kilometres,
46075,66322,Jitka Landov,F,23,170.0,57.0,CZE,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 4 x 6 kilometres Relay,
46076,66348,John Landsteiner,M,23,180.0,84.0,USA,North America,2014 Winter,2014,Winter,Sochi,Curling,Curling Mens Curling,
46077,66433,Mathias Lange,M,28,178.0,82.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,
46078,66451,Andi Langenhan,M,29,180.0,86.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Luge,Luge Mens Singles,
46079,66524,Steven Daniel Langton,M,30,188.0,105.0,USA,North America,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Mens Two,Bronze
46080,66524,Steven Daniel Langton,M,30,188.0,105.0,USA,North America,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Mens Four,Bronze
46081,66547,Luca Lanotte,M,28,178.0,70.0,ITA,Europe,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,
46082,66547,Luca Lanotte,M,28,178.0,70.0,ITA,Europe,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,
46083,66586,Andrea Lanzl,F,26,162.0,67.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Womens Ice Hockey,
46084,66712,Yury Yuryevich Larionov,M,27,181.0,72.0,RUS,Europe,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Pairs,
46085,66741,Jocelyne Dawn Marie Larocque,F,25,170.0,63.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Womens Ice Hockey,Gold
46086,66907,Lars Markus Larsson,M,35,183.0,83.0,SWE,Europe,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Mens Slalom,
46087,66981,Riitta Liisa Lassila Roponen,F,35,161.0,54.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 30 kilometres,
46088,67041,Manuel Latusa,M,30,182.0,89.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,
46089,67100,Mari Laukkanen,F,26,171.0,58.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 7.5 kilometres Sprint,
46090,67100,Mari Laukkanen,F,26,171.0,58.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens Sprint,
46091,67110,Nils Lauper,M,31,160.0,65.0,SUI,Europe,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Mens Halfpipe,
46092,67124,Greta Laurent,F,21,168.0,60.0,ITA,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens Sprint,
46093,67229,Ariane Lavigne,F,29,170.0,63.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Parallel Giant Slalom,
46094,67229,Ariane Lavigne,F,29,170.0,63.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Parallel Slalom,
46095,67256,Yuliya Lavrentieva,F,16,155.0,49.0,UKR,Europe,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Pairs,
46096,67256,Yuliya Lavrentieva,F,16,155.0,49.0,UKR,Europe,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,
46097,67275,Katarina Lavtar,F,25,163.0,63.0,SLO,Europe,2014 Winter,2014,Winter,Sochi,Alpine Skiing,Alpine Skiing Womens Giant Slalom,
46098,67295,Kaitlyn Lawes,F,25,160.0,53.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Curling,Curling Womens Curling,Gold
46099,67328,Paige Lawrence,F,23,153.0,47.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Pairs,
46100,67448,Aleksandr Aleksandrovich Lazutkin,M,30,176.0,74.0,BLR,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 15 kilometres,
46101,67448,Aleksandr Aleksandrovich Lazutkin,M,30,176.0,74.0,BLR,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 30 km Skiathlon,
46102,67448,Aleksandr Aleksandrovich Lazutkin,M,30,176.0,74.0,BLR,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 4 x 10 kilometres Relay,
46103,67515,Jean Philippe Le Guellec,M,28,171.0,64.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 10 kilometres Sprint,
46104,67515,Jean Philippe Le Guellec,M,28,171.0,64.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 12.5 kilometres Pursuit,
46105,67515,Jean Philippe Le Guellec,M,28,171.0,64.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 15 kilometres Mass Start,
46106,67515,Jean Philippe Le Guellec,M,28,171.0,64.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 20 kilometres,
46107,67515,Jean Philippe Le Guellec,M,28,171.0,64.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 4 x 7.5 kilometres Relay,
46108,67623,Marina Petrovna Lebedeva,F,28,165.0,54.0,KAZ,Asia,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 7.5 kilometres Sprint,
46109,67623,Marina Petrovna Lebedeva,F,28,165.0,54.0,KAZ,Asia,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 4 x 6 kilometres Relay,
46110,67627,Yekaterina Sergeyevna Lebedeva,F,24,165.0,69.0,RUS,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Womens Ice Hockey,
46111,67648,Brian Lebler,M,25,192.0,100.0,AUT,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,
46112,67745,Ester Ledeck,F,18,173.0,68.0,CZE,Europe,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Parallel Giant Slalom,
46113,67745,Ester Ledeck,F,18,173.0,68.0,CZE,Europe,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Parallel Slalom,
46114,67785,Lee Bo Ra,F,27,167.0,55.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 500 metres,
46115,67785,Lee Bo Ra,F,27,167.0,55.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 1000 metres,
46116,67798,Lee Chae Won,F,32,154.0,49.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 10 kilometres,
46117,67798,Lee Chae Won,F,32,154.0,49.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 30 kilometres,
46118,67798,Lee Chae Won,F,32,154.0,49.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 15 km Skiathlon,
46119,67872,Lee Gang Seok,M,28,176.0,77.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 500 metres,
46120,67886,Lee Gwang Gi,M,20,171.0,63.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Mens Halfpipe,
46121,67906,Lee Gyu Hyeok,M,35,175.0,75.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 500 metres,
46122,67906,Lee Gyu Hyeok,M,35,175.0,75.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 1000 metres,
46123,67913,Lee Han Bin,M,25,180.0,71.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 500 metres,
46124,67913,Lee Han Bin,M,25,180.0,71.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 1000 metres,
46125,67913,Lee Han Bin,M,25,180.0,71.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 1500 metres,
46126,67913,Lee Han Bin,M,25,180.0,71.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 5000 metres Relay,
46127,67916,Lee Han Sin,M,25,177.0,80.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Skeleton,Skeleton Mens Skeleton,
46128,67926,Lee Ho Seok,M,27,168.0,60.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 5000 metres Relay,
46129,67967,Lee In Bok,M,29,172.0,60.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 10 kilometres Sprint,
46130,67967,Lee In Bok,M,29,172.0,60.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 20 kilometres,
46131,68103,Lee Sang Hwa,F,24,165.0,62.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 500 metres,Gold
46132,68103,Lee Sang Hwa,F,24,165.0,62.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 1000 metres,
46133,68133,Lee Seul Bi,F,25,160.0,,KOR,Asia,2014 Winter,2014,Winter,Sochi,Curling,Curling Womens Curling,
46134,68140,Lee Seung Hun,M,25,178.0,70.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 5000 metres,
46135,68140,Lee Seung Hun,M,25,178.0,70.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 10000 metres,
46136,68140,Lee Seung Hun,M,25,178.0,70.0,KOR,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens Team Pursuit 8 laps,Silver
46137,68244,Marrit Leenstra,F,24,170.0,59.0,NED,Europe,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 500 metres,
46138,68244,Marrit Leenstra,F,24,170.0,59.0,NED,Europe,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 1000 metres,
46139,68244,Marrit Leenstra,F,24,170.0,59.0,NED,Europe,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 1500 metres,
46140,68244,Marrit Leenstra,F,24,170.0,59.0,NED,Europe,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens Team Pursuit 6 laps,Gold
46141,68253,Marianne Leeson,F,26,173.0,62.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Parallel Giant Slalom,
46142,68253,Marianne Leeson,F,26,173.0,62.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Parallel Slalom,
46143,68285,Elly Lefort,M,26,187.0,100.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Mens Four,
46144,68324,Aleksandr Gennadyevich Legkov,M,30,177.0,65.0,RUS,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 50 kilometres,Gold
46145,68324,Aleksandr Gennadyevich Legkov,M,30,177.0,65.0,RUS,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 30 km Skiathlon,
46146,68324,Aleksandr Gennadyevich Legkov,M,30,177.0,65.0,RUS,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 4 x 10 kilometres Relay,Silver
46147,68358,Emery Chance Lehman,M,17,183.0,79.0,USA,North America,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 5000 metres,
46148,68358,Emery Chance Lehman,M,17,183.0,79.0,USA,North America,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 10000 metres,
46149,68378,Robert Lehmann,M,30,181.0,80.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Mens 1500 metres,
46150,68408,Jori Jonatan Lehter,M,26,187.0,97.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,Bronze
46151,68423,Kadri Lehtla,F,28,156.0,51.0,EST,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 7.5 kilometres Sprint,
46152,68423,Kadri Lehtla,F,28,156.0,51.0,EST,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mixed 2 x 6 kilometres and 2 x 7.5 kilometres Relay,
46153,68423,Kadri Lehtla,F,28,156.0,51.0,EST,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 15 kilometres,
46154,68423,Kadri Lehtla,F,28,156.0,51.0,EST,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Womens 4 x 6 kilometres Relay,
46155,68437,Kari Lehtonen,M,30,193.0,91.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,Bronze
46156,68439,Lari Lehtonen,M,26,176.0,72.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 50 kilometres,
46157,68439,Lari Lehtonen,M,26,176.0,72.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 30 km Skiathlon,
46158,68439,Lari Lehtonen,M,26,176.0,72.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 4 x 10 kilometres Relay,
46159,68464,Vairis Leiboms,M,22,185.0,94.0,LAT,Europe,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Mens Two,
46160,68464,Vairis Leiboms,M,22,185.0,94.0,LAT,Europe,2014 Winter,2014,Winter,Sochi,Bobsleigh,Bobsleigh Mens Four,
46161,68503,Mikke Leinonen,M,22,180.0,68.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Normal Hill   10 km Individual,
46162,68503,Mikke Leinonen,M,22,180.0,68.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Nordic Combined,Nordic Combined Mens Large Hill   10 km Individual,
46163,68612,Brady Leman,M,27,190.0,92.0,CAN,North America,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Mens Ski Cross,
46164,68615,La Lemare,F,17,169.0,52.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Ski Jumping,Ski Jumping Womens Normal Hill Individual,
46165,68739,Akira Lenting,M,23,182.0,70.0,JPN,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 4 x 10 kilometres Relay,
46166,68808,Tommaso Leoni,M,22,180.0,75.0,ITA,Europe,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Mens Boardercross,
46167,68841,Sbastien Lepape,M,22,189.0,82.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 500 metres,
46168,68841,Sbastien Lepape,M,22,189.0,82.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 1000 metres,
46169,68841,Sbastien Lepape,M,22,189.0,82.0,FRA,Europe,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 1500 metres,
46170,68845,Rafa Lepel,M,23,173.0,65.0,POL,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 10 kilometres Sprint,
46171,68845,Rafa Lepel,M,23,173.0,65.0,POL,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 4 x 7.5 kilometres Relay,
46172,68857,Sami Lepist,M,29,186.0,85.0,FIN,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Mens Ice Hockey,Bronze
46173,68906,Yannic Lerjen,M,23,182.0,72.0,SUI,Europe,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Mens Halfpipe,
46174,68974,Yuliya Sergeyevna Leskina,F,22,178.0,76.0,RUS,Europe,2014 Winter,2014,Winter,Sochi,Ice Hockey,Ice Hockey Womens Ice Hockey,
46175,69006,Erik Lesser,M,25,170.0,70.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 10 kilometres Sprint,
46176,69006,Erik Lesser,M,25,170.0,70.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 12.5 kilometres Pursuit,
46177,69006,Erik Lesser,M,25,170.0,70.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 15 kilometres Mass Start,
46178,69006,Erik Lesser,M,25,170.0,70.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 20 kilometres,Silver
46179,69006,Erik Lesser,M,25,170.0,70.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 4 x 7.5 kilometres Relay,Silver
46180,69006,Erik Lesser,M,25,170.0,70.0,DEU,Europe,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Mens 50 kilometres,
46181,69009,Roland Lessing,M,35,183.0,79.0,EST,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 10 kilometres Sprint,
46182,69009,Roland Lessing,M,35,183.0,79.0,EST,Europe,2014 Winter,2014,Winter,Sochi,Biathlon,Biathlon Mens 4 x 7.5 kilometres Relay,
46183,69330,Li Dan,F,27,166.0,62.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 1000 metres,
46184,69380,Li Hongxue,F,29,160.0,52.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens Sprint,
46185,69380,Li Hongxue,F,29,160.0,52.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 10 kilometres,
46186,69380,Li Hongxue,F,29,160.0,52.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 30 kilometres,
46187,69380,Li Hongxue,F,29,160.0,52.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens 15 km Skiathlon,
46188,69380,Li Hongxue,F,29,160.0,52.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Cross Country Skiing,Cross Country Skiing Womens Team Sprint,
46189,69397,Li Jianrou,F,27,160.0,55.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Womens 500 metres,Gold
46190,69397,Li Jianrou,F,27,160.0,55.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Womens 1000 metres,
46191,69397,Li Jianrou,F,27,160.0,55.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Womens 1500 metres,
46192,69397,Li Jianrou,F,27,160.0,55.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Womens 3000 metres Relay,
46193,69458,Li Nina,F,31,160.0,52.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Womens Aerials,
46194,69473,Li Qishi,F,20,175.0,68.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Speed Skating,Speed Skating Womens 1500 metres,
46195,69487,Li Shuang,F,21,169.0,63.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Snowboarding,Snowboarding Womens Halfpipe,
46196,69598,Li Zijun,F,17,161.0,45.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Womens Singles,
46197,69624,Liang Wenhao,M,21,170.0,65.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 500 metres,
46198,69624,Liang Wenhao,M,21,170.0,65.0,CHN,Asia,2014 Winter,2014,Winter,Sochi,Short Track Speed Skating,Short Track Speed Skating Mens 1000 metres,
46199,69724,Thomas Borge Lie,M,28,182.0,,NOR,Europe,2014 Winter,2014,Winter,Sochi,Freestyle Skiing,Freestyle Skiing Mens Ski Cross,
46200,69731,Peter Liebers,M,25,170.0,,DEU,Europe,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mens Singles,
46201,69731,Peter Liebers,M,25,170.0,,DEU,Europe,2014 Winter,2014,Winter,Sochi,Figure Skating,Figure Skating Mixed Team,
46202,69755,Lien Te An,M,19,177.0,70.0,TPE,Asia,2014 Winter,2014,Winter,Sochi,Luge,Luge Mens Singles,
